gene_symbol,identity_score,fitness_score
STEAP3,0.6144,-0.8012
STEAP4,0.6812,-0.9845
STFA1,-0.2492,0.2627
STFA2,-2.4464,0.5232
STFA2L1,-0.1478,1.0297
STFA3,0.2819,-0.0652
STIL,-0.1234,2.3945
STIM1,-0.1016,-1.0384
STIM2,-1.5557,-0.3738
STIP1,0.3087,2.5297
STK10,0.1565,-1.5834
STK11,4.6517,0.2077
STK11IP,-0.348,-0.8703
STK16,-0.8932,0.0833
STK17B,-0.3923,-1.421
STK19,0.2883,-0.2469
STK24,-0.9582,-0.1942
STK25,-0.4236,0.763
STK3,-0.6957,0.4026
STK30,0.267,-1.7952
STK31,0.8509,-1.6787
STK32A,0.6648,0.1614
STK32B,1.193,-0.1158
STK32C,-0.152,-0.9436
STK33,-0.3357,-0.2863
STK35,-0.0502,0.1505
STK36,0.2161,-0.7956
STK38,0.0543,-0.4423
STK38L,0.3006,-0.115
STK39,-0.0452,-0.5013
STK4,-0.2505,0.3041
STK40,0.4451,-0.3264
STMN1,0.6816,0.0961
STMN2,0.6441,-0.3934
STMN3,-0.1375,0.2473
STMN4,1.3308,0.1832
STMND1,0.1549,-0.1609
STOM,-0.0798,-0.9524
STOML1,-0.6356,-0.2733
STOML2,-1.1233,5.292
STOML3,-0.0421,0.122
STON1,-0.0889,-0.5801
STON2,0.2819,-0.1676
STOX1,0.3346,-2.2304
STOX2,-0.2853,-0.319
STPG1,-0.3232,-0.279
STPG2,-0.1722,0.0383
STRA13,0.7426,-0.4888
STRA6,0.1697,0.0379
STRA8,0.6987,-0.3566
STRADA,0.7235,0.9853
STRADB,1.3415,-0.5477
STRAP,-1.3073,1.7021
STRBP,-0.2429,0.7605
STRC,0.6625,-0.1938
STRIP1,0.5991,0.1615
STRIP2,-0.4778,-0.549
STRN,0.4563,-2.9306
STRN3,-0.6713,-0.1129
STRN4,-0.2356,0.1227
STT3A,1.8413,-1.7852
STT3B,-0.2233,-0.0314
STUB1,-0.1694,-0.1896
STX11,-0.0914,-0.0588
STX12,0.1486,0.8082
STX16,0.3477,0.344
STX17,-0.5416,0.0587
STX18,0.0671,1.801
STX19,-0.5683,0.0727
STX1A,0.6145,-0.0872
STX1B,1.2678,-0.0287
STX2,-0.553,-0.2338
STX3,0.2397,-0.2399
STX4A,1.0721,0.5367
STX5A,0.1996,2.7897
STX6,0.411,-0.7678
STX7,0.5306,-0.1211
STX8,0.493,-0.2851
STXBP1,0.2142,-1.0956
STXBP2,-0.5674,0.6208
STXBP3A,-0.3697,0.0222
STXBP4,0.6995,-0.0886
STXBP5,-0.0328,-0.3614
STXBP5L,0.1315,-1.0663
STXBP6,0.0009,-0.5249
STYK1,-0.354,-0.2804
STYX,-0.8152,0.7172
STYXL1,0.0153,0.1605
SUB1,1.0448,2.2918
SUCLA2,1.3935,-2.2722
SUCLG1,-1.1757,0.7263
SUCLG2,-0.3639,0.0822
SUCNR1,-0.5085,-0.0013
SUCO,1.3893,-0.8147
SUDS3,-0.1621,4.0353
SUFU,1.4688,-1.7859
SUGP1,-0.1162,1.389
SUGP2,1.0497,-1.5324
SUGT1,-0.0393,1.5456
SULF1,0.2561,0.087
SULF2,1.0826,0.0031
SULT1A1,-0.262,0.3325
SULT1B1,-0.4951,-0.0897
SULT1C1,-0.1019,-0.7373
SULT1C2,-0.2101,-1.1059
SULT1D1,0.8306,-0.8823
SULT1E1,0.5389,-0.1687
SULT2A1,-0.2479,1.4178
SULT2A2,-0.6306,2.2559
SULT2A3,0.906,-0.5948
SULT2A4,0.0053,0.5919
SULT2A5,0.4924,-0.08
SULT2A6,-0.4584,0.0663
SULT2A7,-0.2847,-0.0186
SULT2B1,-0.0919,0.7247
SULT3A1,-0.9841,-0.0996
SULT4A1,0.1989,-0.7163
SULT5A1,-0.2862,-0.1692
SULT6B1,-0.0574,-0.5254
SUMF1,-0.1659,-0.8794
SUMF2,-0.2382,-0.1508
SUMO1,1.2498,0.8353
SUMO2,-0.0447,1.6371
SUMO3,-0.0238,0.055
SUN1,-1.2073,0.0105
SUN2,-0.7222,0.4893
SUN3,-0.5084,0.1823
SUN5,0.5087,-1.5196
SUOX,-0.122,0.6543
SUPT16,-0.1954,3.9763
SUPT20,-0.3615,1.3397
SUPT3,-0.222,3.735
SUPT4A,0.4827,2.2874
SUPT5,-0.002,2.5355
SUPT6,-0.1168,3.1438
SUPT7L,0.736,3.7721
SUPV3L1,0.0266,4.1283
SURF1,-0.4203,2.3385
SURF2,-0.6396,-0.0073
SURF4,-0.3943,-0.2445
SURF6,1.123,4.6022
SUSD1,0.1525,-0.129
SUSD2,1.0883,-1.0861
SUSD3,0.4518,-0.0963
SUSD4,-0.5041,-0.0685
SUSD5,-0.17,-0.6476
SUV39H1,0.3919,0.7225
SUV39H2,0.2809,1.1795
SUV420H1,0.5582,0.6965
SUV420H2,-0.1096,0.1747
SUZ12,-0.0135,0.5171
SV2A,0.0684,0.132
SV2B,0.0692,-0.226
SV2C,-0.3109,0.5163
SVA,-0.2874,0.0402
SVAL1,0.3003,-0.2321
SVAL2,-0.1448,-0.367
SVAL3,-0.4666,0.214
SVEP1,0.5549,-1.4597
SVIL,-0.872,-0.2149
SVIP,0.0413,0.0022
SVOP,-0.0402,-0.7318
SVOPL,-1.5517,-0.6953
SVS1,0.6611,-1.8694
SVS2,-0.8075,-0.2597
SVS3A,-0.335,-0.1984
SVS3B,0.6854,-0.2197
SVS4,0.6032,-2.0719
SVS5,0.9401,-1.3517
SVS6,0.3941,-0.752
SWAP70,0.6138,0.1084
SWI5,-0.2745,-0.0989
SWSAP1,-0.9075,1.0946
SWT1,0.2741,0.0181
SYAP1,0.1964,-0.9272
SYBU,0.2636,-0.1992
SYCE1,-0.674,-0.6211
SYCE1L,0.6746,-0.6215
SYCE2,-1.3822,0.8147
SYCE3,-0.0302,0.506
SYCN,1.5441,-2.0889
SYCP1,0.4502,-0.304
SYCP2,1.8703,-0.2475
SYCP3,-0.4117,0.0762
SYDE1,0.1056,-0.5688
SYDE2,0.1492,-0.0865
SYF2,-0.3123,2.1012
SYK,0.0596,-0.6536
SYMPK,0.1822,2.0685
SYN1,0.5249,-1.0682
SYN2,-0.4575,-0.9294
SYN3,-0.0925,0.852
SYNA,0.3133,-0.0584
SYNB,-0.0037,-0.7937
SYNC,0.7262,-0.3275
SYNCRIP,-0.2504,0.4878
SYNDIG1,1.0698,-0.8615
SYNDIG1L,0.421,-1.5476
SYNE1,0.7863,-0.6442
SYNE2,0.5576,-1.0741
SYNE3,0.1329,-0.7389
SYNE4,0.291,-0.0001
SYNGAP1,1.0903,0.1224
SYNGR1,0.2418,-0.0055
SYNGR2,0.0125,-0.4861
SYNGR3,0.3176,-0.905
SYNGR4,-0.4561,0.0757
SYNJ1,0.2107,-0.3694
SYNJ2,0.4021,-0.673
SYNJ2BP,-0.4769,-0.0569
SYNM,-0.2369,-0.4794
SYNPO,-0.2982,-0.4702
SYNPO2,-0.1436,0.1315
SYNPO2L,0.791,-0.4628
SYNPR,-1.5614,0.4287
SYNRG,0.3971,0.1102
SYP,-0.0879,-1.5537
SYPL,-0.5703,-0.2436
SYPL2,0.3105,-0.1157
SYS1,-0.8084,5.292
SYT1,0.692,-0.364
SYT10,-1.3609,-0.2002
SYT11,-0.4266,-0.9663
SYT12,0.8964,-0.4545
SYT13,-0.4527,-0.3258
SYT14,-0.0862,0.4792
SYT15,-0.6227,0.4338
SYT16,0.0391,-0.9503
SYT17,-0.078,-0.1731
SYT2,0.0376,-0.2666
SYT3,-0.2029,-0.0767
SYT4,-0.2028,0.0617
SYT5,-0.2537,0.0714
SYT6,0.4765,-1.3717
SYT7,0.1079,-0.3093
SYT8,0.0377,0.1425
SYT9,0.9826,-0.4414
SYTL1,1.2705,-0.7724
SYTL2,0.1752,-0.2866
SYTL3,-0.935,1.4544
SYTL4,-0.2788,-0.3434
SYTL5,-0.5764,-0.1166
SYVN1,-0.4333,0.6771
SZRD1,0.0404,2.951
SZT2,0.9453,-0.8935
T,0.1367,-0.0489
TAAR1,0.3175,-0.1829
TAAR2,-0.1087,-1.4271
TAAR3,0.5566,-0.2879
TAAR4,1.6794,-1.0767
TAAR5,-0.0302,-0.7551
TAAR6,-0.4403,0.1608
TAAR7A,1.5268,-0.1524
TAAR7B,-0.2413,-0.0578
TAAR7D,0.2651,0.0529
TAAR7E,-0.233,0.0967
TAAR7F,-0.0207,-0.8679
TAAR8A,0.5687,-1.2649
TAAR8B,0.2365,-0.3868
TAAR8C,0.3904,-0.0298
TAAR9,-0.8852,0.5705
TAB1,2.6648,-0.8763
TAB2,0.4282,-0.2786
TAB3,-0.1954,-0.7268
TAC1,-1.2941,-0.0899
TAC2,-0.7285,0.4713
TAC4,-0.3956,0.0335
TACC1,0.4114,0.0745
TACC2,-0.4044,-0.5047
TACC3,0.4266,0.2819
TACO1,0.2523,-0.1963
TACR1,0.4588,-1.1388
TACR2,0.2309,-0.1811
TACR3,0.0062,-0.7909
TACSTD2,0.2132,0.0412
TADA1,0.0408,1.8448
TADA2A,0.0902,0.9317
TADA2B,0.8463,0.7883
TADA3,-0.828,1.1631
TAF1,-0.0505,3.6693
TAF10,3.7418,-1.7609
TAF11,0.7329,-0.1475
TAF12,1.2015,-0.1439
TAF13,-0.0016,3.1506
TAF15,0.7391,-0.3095
TAF1B,0.25,1.4443
TAF1C,-0.0762,5.0025
TAF1D,0.0226,2.7797
TAF2,-0.5895,2.5671
TAF3,-0.3373,0.2261
TAF4A,3.9775,-3.3302
TAF4B,-0.5204,-0.2984
TAF5,1.0541,1.8905
TAF5L,0.1958,2.2089
TAF6,-0.5351,4.6117
TAF6L,-0.2397,2.1104
TAF7,-0.3182,0.8044
TAF7L,-0.4836,-0.6583
TAF8,0.5377,0.9583
TAF9,1.1887,1.2498
TAF9B,0.3165,-0.6529
TAGAP,0.074,-1.0684
TAGAP1,0.3177,0.1006
TAGLN,-0.1329,-0.7332
TAGLN2,0.1586,-0.0361
TAGLN3,0.0078,-0.5375
TAL1,0.3102,-0.7733
TAL2,0.099,0.137
TALDO1,-0.0676,0.2977
TAMM41,0.1963,3.666
TANC1,-0.2404,-0.1902
TANC2,1.1168,-1.361
TANGO2,0.7489,-0.0702
TANGO6,0.6111,3.6418
TANK,-0.3783,-0.5217
TAOK1,-0.2054,0.0982
TAOK2,-0.1583,-0.1895
TAOK3,0.2173,-1.1089
TAP1,1.3453,-0.8297
TAP2,-0.1385,-0.6988
TAPBP,-0.7382,-0.5525
TAPBPL,-0.4489,0.0333
TAPT1,-0.5083,0.1071
TARBP2,-0.5111,1.2344
TARDBP,-0.8867,2.1401
TARM1,1.1291,-0.053
TARS,-0.2432,2.68
TARS2,-0.2434,4.6622
TARSL2,0.6196,-1.3098
TAS1R1,-0.6113,0.0462
TAS1R2,0.176,-0.4765
TAS1R3,0.5747,-0.0557
TAS2R102,0.8398,-0.1724
TAS2R103,0.0592,-0.0156
TAS2R104,-0.1464,-0.3169
TAS2R105,0.2001,0.0116
TAS2R106,-1.1715,0.1405
TAS2R107,-0.0537,-0.2429
TAS2R108,-2.5878,0.7206
TAS2R109,-0.1915,0.0434
TAS2R110,-0.1237,0.0017
TAS2R113,-0.037,0.1228
TAS2R114,-0.0695,0.0373
TAS2R115,-1.2702,-0.2666
TAS2R116,-0.0407,-0.2293
TAS2R117,0.766,-1.3684
TAS2R118,0.3974,-0.1271
TAS2R119,0.3438,-1.3872
TAS2R120,-0.6883,-0.1145
TAS2R121,0.173,-0.1866
TAS2R122,0.0084,-0.0323
TAS2R123,-0.155,0.157
TAS2R124,0.5734,-0.0505
TAS2R125,-0.8992,0.4823
TAS2R126,-0.5822,0.2281
TAS2R129,-0.1344,-0.4123
TAS2R130,0.0907,0.622
TAS2R131,0.4576,-1.7016
TAS2R134,0.9791,-0.8289
TAS2R135,-0.0902,-0.5158
TAS2R136,-0.2143,-0.3431
TAS2R137,0.3217,-0.0775
TAS2R138,0.7027,-1.7171
TAS2R139,0.1236,0.0242
TAS2R140,-0.2367,-0.2567
TAS2R143,-0.5689,0.0326
TAS2R144,-0.9477,-1.0159
TASP1,2.1438,0.211
TAT,1.083,-0.782
TATDN1,-0.3093,0.1251
TATDN2,0.2533,-0.3764
TATDN3,-0.4751,0.0398
TAX1BP1,-1.6929,0.143
TAX1BP3,0.4461,0.458
TAZ,-1.5761,1.0672
TBATA,0.0554,0.2627
TBC1D1,0.3217,-0.2347
TBC1D10A,0.3874,0.2936
TBC1D10B,0.4411,0.7785
TBC1D10C,-0.2875,0.17
TBC1D12,-0.6436,0.0756
TBC1D13,0.1138,-1.0224
TBC1D14,-0.0346,-0.0969
TBC1D15,-0.9607,0.8183
TBC1D16,-0.4892,-0.5143
TBC1D17,-0.8336,-1.342
TBC1D19,-0.0355,-0.4598
TBC1D2,0.6757,-1.1999
TBC1D20,-0.2916,0.0004
TBC1D21,0.1259,-0.3411
TBC1D22A,-0.3212,0.0157
TBC1D22B,0.2228,0.221
TBC1D23,-0.0143,0.2521
TBC1D24,-0.1708,-1.1723
TBC1D25,0.2,-0.9936
TBC1D2B,0.3694,-0.2824
TBC1D30,0.4799,-1.0791
TBC1D31,-0.0633,0.0136
TBC1D32,0.1566,-0.4379
TBC1D4,0.1401,-0.509
TBC1D5,-0.6141,0.2029
TBC1D7,-0.6349,-0.2635
TBC1D8,0.0006,0.0763
TBC1D8B,-0.9504,-1.6922
TBC1D9,-1.3642,-0.194
TBC1D9B,0.1798,-0.1394
TBCA,-0.2502,3.0931
TBCB,-0.3592,5.2919
TBCC,1.1891,0.5991
TBCCD1,0.3885,-0.0553
TBCD,1.4019,2.6468
TBCE,0.832,1.8285
TBCEL,0.1072,-0.4976
TBCK,0.036,-0.4338
TBK1,-1.5551,0.3152
TBKBP1,-0.3341,0.3352
TBL1X,-0.8902,-0.0583
TBL1XR1,0.2367,-0.3266
TBL2,-0.3021,-0.0281
TBL3,0.0639,5.6165
TBP,0.1153,2.2936
TBPL1,0.7797,0.1153
TBPL2,0.4719,-0.9513
TBR1,0.4688,-0.3263
TBRG1,-0.0829,0.2043
TBRG4,0.1916,0.5627
TBX1,0.2869,-1.4853
TBX10,0.2382,-0.2098
TBX15,-0.381,-0.3732
TBX18,-1.0257,0.1188
TBX19,0.5965,-0.1318
TBX2,-0.1156,0.0905
TBX20,-2.2735,0.1415
TBX21,1.7056,-0.2671
TBX22,-0.1266,-2.7912
TBX3,2.9929,-0.1647
TBX4,-0.2269,-0.0308
TBX5,-0.2736,-0.2386
TBX6,-0.0547,0.0563
TBXA2R,0.1006,-0.0904
TBXAS1,0.1495,-0.4228
TC2N,-0.6799,0.2508
TCAIM,0.102,0.0083
TCAM1,0.4061,-0.3646
TCAP,-0.0968,-0.7708
TCEA1,1.2641,0.0534
TCEA2,-0.2702,0.3201
TCEA3,-1.2475,-0.6705
TCEAL1,-0.3555,0.1181
TCEAL3,1.387,-0.5619
TCEAL5,0.0294,-0.6353
TCEAL6,0.1787,-1.2463
TCEAL7,-0.5926,0.0624
TCEAL8,0.6932,-0.313
TCEANC,-0.1025,-1.559
TCEANC2,0.4096,-0.4218
TCEB1,-0.4692,4.0132
TCEB2,0.3116,1.6378
TCEB3,-0.9228,-0.6679
TCERG1,2.8911,0.1395
TCERG1L,-0.2128,-0.0015
TCF12,-0.1718,0.0807
TCF15,0.1721,-2.105
TCF19,-0.1109,0.8761
TCF20,0.6477,0.1863
TCF21,-0.0277,-0.8086
TCF23,-0.1571,-0.2001
TCF25,-0.8039,0.0231
TCF3,-2.2884,1.9993
TCF4,-0.0712,-0.4527
TCF7,-0.3282,-0.6341
TCF7L1,-6.5707,0.0625
TCF7L2,-0.6108,-0.0386
TCFL5,0.8023,-1.039
TCHH,-0.1092,-0.6655
TCHHL1,-0.0654,-0.1457
TCHP,-0.6061,0.4084
TCIRG1,-0.1363,0.1349
TCL1,0.0533,0.1571
TCL1B1,0.1993,0.0179
TCL1B2,-0.0365,-0.0363
TCL1B3,0.9163,-2.2132
TCL1B4,-0.5068,-0.1084
TCL1B5,-0.0751,-0.4303
TCN2,-0.1356,-0.3517
TCOF1,-0.578,0.6622
TCP1,-0.1736,3.4126
TCP10A,-0.2762,0.4434
TCP10B,0.8249,0.2912
TCP10C,-0.0388,0.2297
TCP11,0.0246,-1.0147
TCP11L1,0.2073,-0.6638
TCP11L2,0.2617,-0.5531
TCSTV1,-0.0967,0.4951
TCSTV3,-0.1208,0.4386
TCTA,-0.9076,-1.7343
TCTE1,0.1794,0.076
TCTE2,0.0752,-0.5523
TCTE3,0.3391,-0.0377
TCTEX1D1,0.2428,-0.6412
TCTEX1D2,-1.4066,0.7169
TCTEX1D4,0.0914,-0.319
TCTN1,0.4734,-0.0601
TCTN3,-0.6523,1.3306
TDG,-0.22,0.6203
TDGF1,0.201,0.2898
TDH,-0.3163,0.0555
TDO2,-0.58,0.1331
TDP1,-0.9852,0.1637
TDP2,-0.2257,0.107
TDPOZ1,1.6811,0.024
TDPOZ2,0.1473,-0.0097
TDPOZ3,-0.0764,0.928
TDPOZ4,-0.2254,1.0167
TDRD1,0.5284,-0.7378
TDRD12,-1.2022,0.2878
TDRD3,1.6752,-3.2872
TDRD5,-0.2602,0.0022
TDRD6,0.3704,-0.525
TDRD7,-0.2796,-0.1147
TDRD9,1.7966,-1.6227
TDRKH,0.3934,-0.1623
TDRP,-0.1073,0.2784
TEAD1,-1.0302,-1.2223
TEAD2,-0.0101,0.0251
TEAD3,-0.4144,0.6981
TEAD4,-0.315,-0.6922
TEC,-0.5921,0.5401
TECPR1,-1.2519,1.0267
TECPR2,0.0873,-0.3041
TECR,0.7458,0.1896
TECRL,1.1959,-0.5566
TECTA,0.2,-0.4854
TECTB,-0.5292,0.3294
TEDDM1,-0.0033,-0.4766
TEF,0.546,0.0184
TEFM,1.145,2.9407
TEK,-0.4459,-0.944
TEKT1,0.4316,0.037
TEKT2,-0.0116,1.6533
TEKT3,0.41,-0.1116
TEKT4,0.002,-1.1622
TEKT5,-0.9918,0.3954
TELO2,-0.5025,2.7226
TEN1,1.8085,0.1784
TENC1,0.6409,-0.6742
TENM1,0.6,-0.0588
TENM2,0.0767,-0.6072
TENM3,1.2267,-1.1694
TENM4,0.6049,-0.7358
TEP1,-0.6764,-0.195
TEPP,0.1868,0.3485
TERF1,-0.1455,1.6212
TERF2,0.27,0.8646
TERF2IP,-1.109,0.4318
TERT,0.6389,-0.1384
TES,-0.1135,0.1797
TESC,-0.0056,-1.0734
TESCL,0.2944,-0.1134
TESK1,-0.1908,0.0871
TESK2,1.262,-1.5412
TESPA1,1.6137,-1.0772
TET1,-1.3258,-1.6086
TET2,1.9129,-0.2378
TET3,-0.1742,-0.3613
TEX10,-0.1685,1.9607
TEX101,-0.7516,1.6017
TEX11,-1.0813,-0.0592
TEX12,-0.6186,0.2066
TEX13,0.7149,-1.2527
TEX13A,-0.2617,-0.4667
TEX14,0.1328,-0.8106
TEX15,-0.0304,0.789
TEX16,-0.2897,-0.2128
TEX19.1,0.8962,0.2794
TEX19.2,0.6083,-0.8267
TEX2,-0.0879,-0.5026
TEX21,-0.2122,0.1862
TEX22,1.6916,-1.1277
TEX24,-0.1113,1.9082
TEX26,0.5636,-0.323
TEX261,-0.725,0.1185
TEX264,0.636,-0.8105
TEX28,0.1147,-0.7878
TEX29,0.0622,0.0067
TEX30,-0.8434,0.3243
TEX33,0.7401,-0.1723
TEX35,-0.3746,-0.2713
TEX36,-0.072,0.9086
TEX37,-0.766,1.1958
TEX38,-0.5371,-0.3835
TEX40,0.2665,0.262
TEX9,-0.2089,-0.3319
TFAM,-0.8669,1.4572
TFAP2A,-0.0402,-0.7334
TFAP2B,0.1508,-0.2889
TFAP2C,1.1374,-5.292
TFAP2D,0.5812,-0.182
TFAP2E,-0.1098,-0.568
TFAP4,-0.4715,-1.7066
TFB1M,-0.3986,1.0461
TFB2M,1.7786,2.239
TFCP2,1.3978,-0.4837
TFCP2L1,2.9785,0.1917
TFDP1,-0.1018,3.1235
TFDP2,-0.2826,0.9473
TFE3,-0.0758,-0.2389
TFEB,-0.2594,0.2329
TFEC,0.1331,0.001
TFF1,0.9911,-0.2674
TFF2,0.3673,-0.7187
TFF3,-0.549,0.0236
TFG,-0.676,1.7861
TFIP11,-0.2318,0.8228
TFPI,-0.0422,0.2574
TFPI2,0.154,-0.1842
TFPT,-3.2975,2.1303
TFR2,-0.2661,-0.6619
TFRC,0.2675,0.0298
TG,0.2176,-0.352
TGDS,0.1185,-0.8329
TGFA,0.4697,-1.5039
TGFB1,-0.2666,0.2189
TGFB1I1,0.0918,-0.8284
TGFB2,0.3539,-0.6357
TGFB3,0.4753,-0.3491
TGFBI,0.1372,0.3571
TGFBR1,-0.1286,-0.2642
TGFBR2,-0.048,-0.5861
TGFBR3,-0.7311,-0.2026
TGFBRAP1,-0.0586,-0.5763
TGIF1,-2.4846,0.5323
TGIF2,-0.3326,0.2293
TGIF2LX1,0.1129,-1.7973
TGIF2LX2,0.1129,-1.7973
TGM1,-0.2787,-0.1906
TGM2,-0.1257,-0.5368
TGM3,0.1521,0.0358
TGM4,0.3057,-0.2129
TGM5,0.0593,-0.4787
TGM6,1.3894,0.1679
TGOLN1,-0.1546,0.1521
TGS1,0.5396,0.3408
TH,0.5055,-0.1073
THA1,-0.0722,-0.0828
THADA,-0.1679,0.0602
THAP1,-0.3088,2.0018
THAP11,-0.6782,2.8198
THAP2,0.0809,-0.4017
THAP3,-0.8287,-0.4215
THAP4,0.1927,-0.2569
THAP7,1.6874,-0.3385
THBD,0.034,-0.4035
THBS1,0.1627,-1.1523
THBS2,-0.4668,-0.3793
THBS3,0.757,-0.5029
THBS4,0.0746,-0.7394
THEG,-0.0089,-0.4337
THEM4,-0.1509,-0.2031
THEM5,-0.6657,-0.3521
THEM6,0.5924,-0.4202
THEMIS,-0.1158,-0.1865
THEMIS2,-0.3807,-0.2554
THEMIS3,0.1089,1.3833
THG1L,0.0363,4.6622
THNSL1,-0.861,0.236
THNSL2,0.7569,-1.6415
THOC1,0.0066,2.9603
THOC2,-0.5422,3.1476
THOC3,-0.087,2.8024
THOC5,-0.4279,3.9014
THOC6,-1.1068,2.5353
THOC7,1.2045,0.384
THOP1,0.1082,-0.0051
THPO,0.9496,-0.249
THRA,-0.708,0.8683
THRAP3,-0.2536,3.2316
THRB,-0.4301,-0.9579
THRSP,1.5162,-0.764
THSD1,-1.2221,-0.2952
THSD4,0.21,-0.2146
THSD7A,0.7083,-0.2672
THSD7B,0.701,-1.7553
THTPA,0.6377,-1.2518
THUMPD1,-0.3653,0.1319
THUMPD2,-0.1989,0.5437
THUMPD3,-0.8235,0.2032
THY1,-0.7459,-0.1687
THYN1,0.3301,0.3939
TIA1,0.2352,-0.2868
TIAL1,-1.3671,-0.9615
TIAM1,-0.2089,-1.4044
TIAM2,0.5852,-0.9534
TICAM1,0.346,-0.294
TICAM2,0.8836,-0.3831
TICRR,-0.0303,3.7402
TIE1,0.0555,-0.3471
TIFA,0.0782,0.1131
TIFAB,1.2842,-0.8359
TIGD2,-0.0526,-0.4685
TIGD3,1.2045,-0.1347
TIGD4,-0.0465,0.6663
TIGIT,0.4833,-0.6256
TIMD2,0.0461,0.0944
TIMD4,0.3586,-0.907
TIMELESS,0.3931,2.8305
TIMM10,0.0283,4.6213
TIMM10B,0.4779,0.1704
TIMM13,-0.7542,4.8465
TIMM17A,-0.687,3.5636
TIMM17B,1.2502,-0.3631
TIMM21,0.8588,-0.0376
TIMM22,-0.3461,2.7119
TIMM23,-0.5476,2.3174
TIMM44,-0.3729,4.7854
TIMM50,-0.6591,5.4568
TIMM8A1,0.2849,0.3175
TIMM8A2,0.7198,-0.4768
TIMM8B,0.0252,0.1357
TIMM9,-0.0292,2.5709
TIMMDC1,-1.0518,2.5442
TIMP1,-1.1383,0.1388
TIMP2,0.5931,0.6522
TIMP3,-0.2837,-0.2458
TIMP4,0.2544,-0.6239
TINAG,-0.4616,-0.3288
TINAGL1,1.8403,-0.7978
TINF2,-0.0176,5.3403
TIPARP,1.4756,-1.3133
TIPIN,0.0883,1.8083
TIPRL,0.1491,2.8131
TIRAP,-0.0542,-0.0565
TJAP1,0.0901,-0.604
TJP1,0.5774,-0.0429
TJP2,0.0102,-0.6632
TJP3,0.0685,-0.3219
TK1,-1.2265,1.4874
TK2,-0.1699,-0.485
TKT,-0.7107,-0.2729
TKTL1,0.2852,-0.873
TKTL2,0.1824,-0.1247
TLCD1,-0.1065,1.0028
TLCD2,0.6764,0.2381
TLDC1,-0.1104,0.0096
TLDC2,-0.5559,0.2011
TLE1,-0.1175,-0.274
TLE2,0.0592,0.0227
TLE3,0.0881,-0.1423
TLE4,0.8664,-0.1065
TLE6,0.3486,-0.377
TLK1,-1.3706,-1.0589
TLK2,-4.3963,-2.4397
TLL1,0.1814,-0.1359
TLL2,0.1376,-0.4153
TLN1,0.0925,-0.1266
TLN2,0.2681,-0.0875
TLR1,0.2072,-0.6942
TLR12,0.4538,-0.5332
TLR13,-0.085,0.1192
TLR2,0.1256,0.3232
TLR3,0.478,-0.0049
TLR4,-1.0629,0.0776
TLR5,-0.4382,-1.0911
TLR6,-0.3807,0.126
TLR7,-0.6982,-0.7601
TLR8,-0.6923,-0.095
TLR9,0.7838,-1.3316
TLX1,-0.146,-0.0562
TLX2,1.2459,-1.2086
TLX3,0.2425,-0.3264
TM2D1,-1.6229,0.5958
TM2D2,-1.2685,0.3909
TM2D3,-3.6119,-0.0812
TM4SF1,-0.0695,-0.6041
TM4SF19,-0.6308,0.1445
TM4SF20,0.2882,-0.1698
TM4SF4,-0.0601,-0.9966
TM4SF5,-0.9095,0.9448
TM6SF1,0.187,-1.2669
TM6SF2,0.288,-0.3827
TM7SF2,1.3869,-0.1863
TM7SF3,-0.4778,-0.2743
TM9SF1,-0.3789,0.447
TM9SF2,0.2074,0.0968
TM9SF3,0.5888,-0.0384
TM9SF4,0.0001,-0.7679
TMA16,0.0238,2.7942
TMA7,0.2964,0.05
TMBIM1,0.0472,-0.1992
TMBIM4,1.7655,-0.0106
TMBIM6,-0.2542,0.4026
TMC1,-1.0699,-0.7524
TMC2,-0.1209,-0.3483
TMC3,-0.5641,0.0876
TMC4,-0.0892,-0.0995
TMC5,0.0444,0.1193
TMC6,-0.0617,-0.9254
TMC7,-0.201,-0.5831
TMC8,0.4747,-1.0885
TMCC1,0.8103,-0.0403
TMCC2,0.3791,-2.239
TMCC3,-0.3785,-0.3352
TMCO1,0.0718,-0.1656
TMCO2,0.1019,-0.6135
TMCO3,0.483,0.0731
TMCO4,-1.0232,-0.3316
TMCO5,-0.5973,0.1165
TMCO5B,-0.1946,-0.1636
TMCO6,-0.3229,0.1511
TMED1,-0.1114,-0.5673
TMED10,-1.3373,0.596
TMED11,-0.5299,-0.0534
TMED2,-0.0233,0.6829
TMED3,-0.2708,0.0346
TMED4,0.116,-0.5863
TMED5,-0.4654,-1.212
TMED6,-0.2078,0.1419
TMED7,0.3774,-0.0817
TMED8,-0.0037,-0.4627
TMED9,0.0587,-0.2302
TMEFF1,0.6411,-1.0794
TMEFF2,-0.2542,-0.0216
TMEM100,0.4956,0.0859
TMEM101,0.0196,0.0997
TMEM102,0.5473,-0.3403
TMEM104,0.7686,-1.163
TMEM106A,-1.5163,0.4632
TMEM106B,0.0027,-0.5981
TMEM106C,0.8196,-0.0529
TMEM107,-0.9583,0.2196
TMEM108,0.2004,-0.7891
TMEM109,0.6587,-0.691
TMEM11,-0.4705,0.641
TMEM110,0.2814,-1.1913
TMEM115,-1.0382,-1.1033
TMEM116,0.2346,0.3172
TMEM117,0.6184,-1.2339
TMEM119,1.2258,0.155
TMEM120A,0.1915,-0.2688
TMEM120B,0.6234,-0.8059
TMEM121,-0.3989,-0.4315
